bathrooms,waterfront,grade,house_age,log_price,log_sqft_lot
2.5,0,7,60,13.017002861746503,9.86526633971593
2.75,0,7,40,13.270783382522602,8.82834762005316
1.75,0,7,56,12.983101310070822,8.389359819906353
2.5,0,9,12,13.444446876573442,8.452761331256848
2.5,0,8,27,13.487006490992238,9.351839934249883
2.25,0,8,35,12.90669184092882,9.47424191576256
2.75,0,7,43,12.994530005894443,8.90815361332152
1.0,0,7,54,12.092343880201831,9.0442857876461
2.5,0,7,47,12.506177237980511,9.021839764105513
1.0,0,6,72,11.774427819638625,9.20029003612268
1.75,0,7,28,12.468436909997665,9.62970838525334
2.5,0,8,25,12.736553826954605,8.894533135798554
1.0,0,6,40,12.429216196844383,10.17072454136085
3.5,0,10,4,13.42984807715229,11.54898734811525
3.0,0,7,102,13.399995114002609,8.22817689595132
3.5,0,11,16,14.018451401960965,9.349319399257634
2.0,0,8,56,13.217673557208654,9.12172771361958
2.75,0,8,28,13.422467969854667,9.465447598495786
3.25,0,10,31,13.7963277385475,9.168267595554275
1.0,0,6,102,12.031719258385396,8.987196820661973
3.0,0,11,19,13.815510557964274,9.835583373922255
1.0,0,7,45,12.676076274775909,9.169518377455928
3.25,0,9,56,13.773646353865574,9.765603845172741
1.0,0,7,56,12.826649133255284,8.946374826141717
2.5,0,8,22,12.877740794412995,9.172119159155985
1.0,0,7,71,12.873902018105829,8.460622839927844
1.0,0,6,68,12.618182296357007,8.517193191416238
3.5,0,7,3,13.112313041550827,7.3632795869630385
2.5,0,8,17,13.1313231187758,7.3427791893318455
1.75,0,7,97,13.226723392728571,8.476371196895983
3.5,0,9,78,14.253765488895429,8.517193191416238
1.5,0,7,68,13.217673557208654,8.656955133791396
2.5,0,10,110,14.403297222866392,9.027018314848645
1.0,0,7,107,13.39239051461739,8.598220030058611
2.5,0,10,23,13.437174117244362,11.416370510755593
2.0,0,7,61,13.488394416267086,9.028698584086985
4.25,0,9,108,14.233319170603677,8.580731212220226
2.5,0,7,35,12.80765263256463,12.299298837156995
2.0,0,7,58,13.034624463096321,9.054271186326293
1.0,0,6,56,12.542544882151386,9.461954755266087
1.75,0,7,104,13.350295445450335,8.026170194946426
2.5,0,10,14,13.568970428843668,8.753371421000903
1.75,0,7,47,12.594730635321957,8.930626469173578
1.0,0,7,68,12.983101310070822,7.932362154339751
1.75,0,7,36,12.611537753638338,8.881836305004146
1.0,0,5,109,12.247694320220994,8.479283618343016
2.5,0,9,9,13.742939865129438,9.324918276683619
2.0,0,6,109,12.66349749256905,8.006367567650246
2.0,0,7,25,12.428816116823043,8.815518423966498
2.25,0,8,26,13.422467969854667,8.355144739461839
2.25,0,7,30,13.010313873595706,8.448271745949816
2.0,0,8,110,13.422467969854667,8.247220052745229
2.5,0,8,7,13.210374254727043,7.242082359256962
2.0,0,7,12,12.644327576461329,7.215975002651466
1.0,0,7,54,12.154779351142624,8.536995818712418
1.5,0,8,64,13.38472764187182,9.001346243766392
2.5,0,8,20,13.279367126213993,7.762170607138205
2.5,0,10,12,14.173744286367,8.904358542352968
2.5,0,9,32,13.244581010128577,9.400133943608838
1.0,0,6,89,12.071969661006694,8.699514748210191
2.25,0,8,8,12.793859310432293,7.07326971745971
1.0,0,7,62,12.363076394339839,9.172015257654515
3.0,0,7,54,13.262125319779487,9.679718805828
2.5,0,7,11,12.66032791780777,8.691818541575723
1.0,0,7,48,12.323855681186558,8.964439833539357
1.5,0,7,54,12.821258284620408,9.581903928408666
1.0,0,7,68,13.314635265051452,8.273846932784508
2.0,0,7,32,12.515393893085436,8.938794081433805
1.75,0,7,23,13.071070083016778,8.13739583005665
1.0,0,7,47,12.506177237980511,9.51044496442652
1.75,0,8,54,13.343905647351566,9.128696382935672
1.75,0,7,61,12.779873068457553,8.91139510724569
1.0,0,7,43,12.751299696013497,8.254268770090183
2.5,0,8,22,12.742566016044742,8.960852845322371
1.75,0,7,98,12.66349749256905,11.497253295575932
2.5,0,9,25,13.199231821660906,10.530227800898475
2.0,0,6,71,12.307486884872146,8.803123730829212
2.5,0,8,15,12.706847933442663,8.446126742982377
2.5,0,8,38,12.538967060803502,9.472704636443673
3.0,0,8,115,13.652991628466498,8.238536930171769
1.75,0,7,63,13.522480879185897,9.419060402624668
2.0,0,7,91,13.077366011473593,7.532088143541722
2.75,0,7,110,13.617059619240436,8.441391477999955
3.5,0,11,19,14.585618779660347,8.7787879291047
3.0,0,10,15,13.617059619240436,10.566948422725712
2.0,0,8,73,13.695600261291716,10.00061426326685
1.0,0,7,62,11.976659481202368,9.903487552536127
4.25,0,8,51,13.621925808891609,8.294049640102028
2.5,0,9,1,13.607255619143816,8.517193191416238
2.5,0,7,40,12.396693005138824,9.341368634382587
2.5,0,9,8,13.345506928718539,8.99317889233952
1.0,0,7,67,12.8989397868828,10.31559720336296
2.25,0,7,25,12.57418196709457,8.794824928014517
2.0,0,9,13,12.89921982609012,9.468387639298273
2.5,0,12,23,14.253765488895429,10.1668897397139
1.0,0,7,75,12.751299696013497,8.294049640102028
1.0,0,7,75,13.681922020849893,8.294049640102028
2.75,0,7,98,13.681979165339751,8.361708288575842
2.5,0,9,19,13.351870637305007,10.393508246868931
3.5,0,6,71,13.190022025878143,8.517193191416238
2.75,0,8,36,13.554309416806534,9.137769679141348
2.5,0,8,47,13.473020249017498,9.104424146384634
1.75,0,7,90,13.049792684569493,8.476371196895983
1.75,0,7,63,12.791077667470416,9.351839934249883
0.75,0,4,66,11.925035115797062,8.525161361065415
2.5,0,9,21,13.617059619240436,9.169518377455928
1.5,0,7,45,11.982929094215963,8.77909581088053
1.75,0,7,70,13.190022025878143,8.517193191416238
2.25,0,7,40,12.80765263256463,9.106090350602384
2.5,0,9,10,13.470199372675857,8.630521876723241
1.0,0,7,48,12.2783933071098,8.892886141190731
3.5,0,10,28,14.48333993053993,9.836973748477789
2.5,0,7,57,12.873902018105829,10.00852301537001
2.0,0,7,78,13.253391639810733,8.594339400592892
1.75,0,7,38,12.855790268162783,9.505246289517283
3.0,0,9,10,12.821258284620408,8.649273531773446
2.5,0,7,15,13.025852477023484,9.435242376305256
3.25,0,10,42,14.151982794585487,10.395130356885344
1.75,0,7,38,12.823957341589573,9.29228895462335
1.75,0,7,56,13.180632285528304,9.244741798693514
2.75,0,8,32,13.317930160948304,9.18132342290569
1.75,0,7,61,13.017002861746503,8.881836305004146
2.5,0,10,21,13.567049198665774,9.57644075656207
2.5,0,8,37,12.577636201962656,10.864216133840852
1.75,0,7,37,12.323855681186558,9.559728833863941
2.5,0,10,24,13.5985975564007,10.546183189599976
2.5,0,9,24,13.399995114002609,9.659439517104408
1.75,0,7,53,12.608198852372823,9.541584681053092
2.25,0,8,8,13.180632285528304,7.179307969504034
2.5,0,7,45,13.42984807715229,8.389359819906353
1.75,0,6,71,12.205572520488492,9.392661928770137
1.75,0,7,52,12.319401330837177,8.748304912379623
1.75,0,7,35,12.404923504275338,9.092119740588751
1.75,0,7,97,13.091904169919621,8.263590432617319
2.5,0,8,21,12.706847933442663,8.934455109403913
2.0,0,6,100,13.14020329553266,7.452402451223638
2.5,0,8,26,12.994530005894443,8.882252884889363
2.0,0,7,17,12.404923504275338,9.058004710672485
1.75,0,7,85,12.898469544699415,8.476371196895983
2.5,0,7,105,13.159659162148026,7.869783902530146
1.0,0,7,56,12.259613412458204,9.126958763037132
2.5,0,7,74,13.764217263576723,8.961879012677683
2.5,0,8,16,12.92391243868049,7.951207156472972
2.0,0,7,66,13.527828485512494,8.517193191416238
1.0,0,6,37,11.80110741246366,7.843848638152472
2.0,0,7,115,12.388394202324129,8.787220328629298
2.5,0,8,10,13.197470849891134,7.7406644019172415
3.0,0,10,17,13.44154411691548,12.586982048342401
1.5,0,7,65,13.049792684569493,8.53934599605737
1.75,0,8,63,13.74937075545973,9.42706335548747
2.5,0,7,12,13.337474757021274,9.17014318222477
1.75,0,7,53,12.971424201839042,9.185022563991893
2.5,0,7,11,12.599718176832996,8.335671314792847
2.0,0,7,53,12.706847933442663,9.153770020487789
2.25,0,8,36,13.005829561148378,9.323669057283185
3.25,0,10,1,13.64827463858836,8.294049640102028
1.75,0,8,55,13.493926933836812,8.674196940225903
2.5,0,9,26,12.818551923022664,8.90231952852887
1.75,0,8,57,13.345506928718539,9.692766521220475
2.0,0,7,12,13.190022025878143,8.313852267398207
1.5,0,6,104,12.345617172968069,8.812396905266864
1.75,0,7,41,12.345830240069793,8.847934753328465
3.5,0,8,104,13.652991628466498,8.323608442343572
4.5,0,10,14,13.287708309991167,10.488186120839014
1.0,0,7,101,13.148031124152906,8.371473537066832
1.0,0,6,74,12.901716706288706,9.02653771890043
2.5,0,7,9,12.468436909997665,7.824046010856292
2.75,0,8,65,13.17115354157376,10.19054442959399
3.5,0,8,38,13.060487973686241,9.363747918605496
1.5,0,7,53,12.230765258120545,8.995040974685022
2.25,0,8,36,13.337474757021274,8.921991410536698
1.5,0,6,36,12.341477282536376,8.517193191416238
2.0,0,7,75,13.005829561148378,8.799963219506997
1.0,0,7,48,12.2783933071098,8.881836305004146
2.5,0,8,10,13.132264202081592,8.491054533806542
2.25,0,8,35,13.112313041550827,9.217514575724183
1.0,0,7,39,12.230765258120545,9.02905827475689
1.0,0,6,78,11.933443375704686,8.835064935031076
2.25,0,8,47,13.281075068559149,9.028578658440741
2.5,0,9,13,13.566985094047014,8.939187601475613
1.75,0,8,32,13.230320518909421,9.333884558067638
2.25,0,8,57,13.321214236149494,8.881836305004146
1.5,0,7,62,12.911642346088676,8.946765374867635
2.25,0,8,35,12.676076274775909,8.921324076511265
1.0,0,6,45,12.782686009834167,8.259199362666282
3.0,0,7,102,13.585468264958907,8.323608442343572
1.75,0,7,27,12.762827201184564,9.171599543659752
2.25,0,7,24,13.215853720491667,11.389921323028677
1.0,0,6,53,12.170445467887022,9.283683766200392
1.5,0,9,38,13.458835614025542,8.885579291282982
2.5,0,8,17,13.16733674304706,8.729397122692061
3.25,0,7,50,13.244581010128577,9.942227380852058
2.5,0,7,15,13.122363377404328,8.522578663692576
3.25,0,9,90,14.187074114396758,8.319473692442186
3.5,0,9,20,13.473020249017498,11.139322330010808
2.0,0,8,7,12.71589776896258,9.105090961257085
1.75,0,7,72,13.270783382522602,8.835501457409778
1.75,0,7,59,12.577463773304586,9.035986984831405
1.0,0,5,90,12.834681304952548,8.43771698991444
3.0,0,8,31,13.132313708257497,9.287301413112312
1.75,0,7,76,12.691426603322494,8.812843433517195
2.25,0,7,50,13.102160670086809,9.237469039364436
2.0,0,7,104,13.353475098367715,8.699514748210191
2.75,0,8,22,13.296316684527767,10.02787097982616
2.0,0,9,59,13.67911793305872,8.699514748210191
1.0,0,7,64,13.102160670086809,8.565983355585669
3.25,0,11,14,14.457364444136669,10.231171283124262
1.0,0,7,59,12.644327576461329,8.999866223762636
1.0,0,6,69,13.017002861746503,11.437350263115095
1.5,0,9,41,13.197470849891134,9.392661928770137
2.5,0,10,26,13.697346199613632,10.553779422789644
2.5,0,7,34,12.505992035646432,9.073374516903025
0.0,0,1,52,11.863582336583399,9.946307549719057
1.75,0,7,48,12.611537753638338,9.186150133174966
3.25,0,10,63,13.567049198665774,10.085975762109403
2.5,0,8,23,13.208541073645382,9.92176941621414
2.25,0,7,21,12.535376392672774,9.190545744648004
2.25,0,7,29,12.742566016044742,7.953318346560431
1.75,0,7,48,12.154779351142624,9.19634286233233
1.5,0,8,16,12.866179972011919,6.854354502255021
2.25,0,7,37,12.54236629477704,8.919988070968524
4.5,0,9,62,13.217673557208654,10.600726350999327
2.0,0,8,12,12.992254692057308,12.434565861835527
2.25,0,8,46,13.56047378176299,10.065053528117518
2.5,0,8,40,13.081541382884074,9.159047077588632
2.0,0,8,74,13.635187003832993,8.847934753328465
3.5,0,9,7,14.22097566607244,8.594154232552366
2.0,0,7,86,13.555443652545467,8.23217423638394
2.25,0,9,74,14.018451401960965,8.66561319653451
2.5,0,8,49,13.304684934198283,8.894258825002703
1.0,0,7,53,12.628067055589549,8.912473274466036
1.75,0,8,60,14.143374420048886,9.336091577281744
1.0,0,6,44,12.285345826424681,9.363233118079325
2.5,0,7,11,12.821258284620408,7.105786129481271
1.75,0,8,48,13.10755426175062,9.188708071849069
1.75,0,7,49,12.974327298576924,9.269457976459272
2.0,0,7,25,12.533576212168626,9.396653950039674
1.5,0,7,55,12.535376392672774,9.072456664612796
1.0,0,6,46,12.768541502448002,9.035986984831405
3.5,0,10,12,13.652991628466498,8.866299565855018
2.0,0,8,111,13.693342923990066,8.1886891244442
2.0,0,8,17,12.899094818276968,11.375041757606843
1.75,0,7,47,12.128111104060462,9.133675287040697
3.0,0,8,36,12.994530005894443,8.699514748210191
3.25,0,10,46,14.688893788827153,9.893336201479753
2.25,0,8,46,12.608198852372823,9.206432747145165
1.75,0,8,35,12.609869696537642,10.448714603019452
1.5,0,7,54,12.948009990259552,8.923457979694966
1.0,0,7,60,12.363076394339839,9.798127036878302
1.75,0,7,65,13.199324418540456,8.476371196895983
2.5,0,8,21,13.384650715836164,11.05345813347938
1.0,0,7,59,12.706847933442663,8.976135873302548
3.25,0,9,5,13.641157170819497,8.692825760059396
2.5,0,8,24,12.821258284620408,8.84246002419529
1.5,0,7,47,12.92391243868049,8.948975607841776
1.0,0,7,64,12.456831363877356,8.881836305004146
1.0,0,7,56,12.765688433465597,8.811354229965728
1.0,0,6,68,12.84792653170257,8.930626469173578
1.0,0,6,46,12.748396936355535,9.425613028909824
2.5,0,7,30,13.098070684835283,7.843848638152472
1.0,0,7,73,13.049792684569493,8.263590432617319
1.75,0,7,67,12.343658308482738,8.798605650854423
3.0,0,8,2,13.005829561148378,9.328123407632566
1.5,0,6,96,12.4130868149145,8.869257522797287
2.5,0,7,57,13.208541073645382,9.754987544217684
2.5,0,8,10,13.15773052124162,8.643297068211963
2.5,0,8,19,13.244581010128577,9.211939093339879
2.5,0,7,14,13.005829561148378,9.054621796976763
2.5,0,8,56,13.782987366258714,9.190035618635818
2.0,0,7,70,13.493926933836812,8.752107198329362
1.75,0,7,38,12.661913960963405,9.035986984831405
1.75,0,7,38,13.097219913195639,9.128153700988236
1.0,0,7,61,12.415117272464881,8.699514748210191
1.75,0,8,102,13.615839362835207,8.699514748210191
2.5,0,7,11,12.765402678355779,8.34972083747249
1.0,0,6,73,12.495003937382387,8.45531778769815
2.25,0,7,37,13.081541382884074,9.615805480084347
1.0,0,7,91,13.17115354157376,8.11969625295725
2.5,0,8,19,13.267329147654515,8.596928159435091
2.5,0,8,15,12.751299696013497,7.344072850573066
1.0,0,7,60,13.120361374733656,8.740336742730447
1.5,0,7,59,12.959844447906553,9.177817180270623
3.0,0,8,27,12.498742259492994,8.92399074475818
1.0,0,7,44,12.388394202324129,9.438750032962892
1.5,0,7,51,11.898187865760873,9.17014318222477
2.0,0,6,66,13.122363377404328,8.96264794774056
2.75,0,8,105,13.825460888817442,8.594154232552366
3.0,0,11,20,13.806974226941987,10.199695674707343
2.0,0,7,56,13.142166004700508,8.252706676567644
4.0,0,10,8,14.498607402670718,9.399389249519563
2.5,0,8,1,13.091900046199777,7.533693709848633
3.5,0,11,12,14.0623706358958,9.764110536067486
1.75,0,7,29,12.254862809699606,8.938137870372788
1.0,0,7,60,13.017002861746503,9.279866434624793
1.75,0,7,63,13.681979165339751,9.022322622637347
2.75,0,8,48,13.180537941455402,8.922658299524402
1.75,0,7,36,12.936033799212835,8.294049640102028
2.0,0,7,67,13.287877815881902,9.47039427731049
1.5,0,7,59,12.84779494409793,9.120853205474647
1.0,0,6,109,12.86099861326992,8.180320874773685
1.75,0,8,73,13.284482226880764,8.938531648680692
1.0,0,6,78,12.439166527697552,7.692113339595466
3.5,0,9,18,13.180632285528304,8.062747901086354
1.5,0,7,55,12.86099861326992,11.98208498805858
2.25,0,7,40,12.945626198904275,8.942460926820582
1.0,0,6,64,12.072541252905651,8.613956859848546
1.0,0,7,67,13.151922179645874,8.641885635373555
2.5,0,9,78,13.758940206475879,8.451053388911692
2.25,0,7,42,12.793581494067123,8.911934336161426
2.5,0,8,19,12.947890935553772,8.549466751966532
1.75,0,7,62,13.038981768465277,8.294049640102028
2.25,0,7,26,12.449018824140563,8.875007486048396
1.75,0,7,49,13.083622549087899,9.159047077588632
1.75,0,7,49,13.486340991819,9.159047077588632
3.0,0,10,26,13.892471599100402,10.681894577046897
2.5,0,8,50,12.718896271958837,8.712759974960212
2.75,0,8,84,13.422467969854667,8.070906088787819
1.75,0,7,67,13.228523573232719,8.9142228207033
2.0,0,8,105,13.710150042306449,8.881836305004146
1.0,0,7,105,12.89921982609012,8.314832179284556
1.75,0,8,103,13.49385796594134,8.375629627094451
2.25,0,8,11,12.679196402112153,8.411832675758411
3.5,0,10,78,14.120727983505116,8.66561319653451
2.0,0,6,95,12.049418835484797,9.886951583896028
3.0,0,10,28,14.122995257712235,11.598185308921051
1.75,0,7,26,12.685407602204794,9.61826910952232
1.75,0,9,47,13.105217218569358,11.739678494274102
1.5,0,7,43,12.328290278254423,9.295600215927006
1.75,0,7,89,13.270783382522602,8.294049640102028
2.5,0,9,33,13.369223455335854,9.32892308780313
1.75,0,7,71,13.337135989968775,8.536407410340042
2.5,0,8,14,12.858298868339832,8.853379672927634
2.0,0,7,13,12.829333698625952,7.801800401908973
2.5,0,8,38,13.201799131688148,9.002454823050954
1.0,0,6,62,12.448712894996072,9.006999447958153
2.25,0,7,89,13.262125319779487,8.517193191416238
3.0,0,7,54,13.38472764187182,9.650850821827147
1.5,0,7,53,12.505992035646432,9.163982247998034
1.0,0,6,73,12.50968958099426,8.740336742730447
2.75,0,9,27,13.112313041550827,9.60649561075857
2.0,0,8,61,13.585032676082449,9.054388070202297
1.5,0,8,55,12.73895717281511,9.323669057283185
1.0,0,7,68,12.834681304952548,8.596558746796978
2.5,0,10,10,13.617059619240436,8.85366542803745
2.25,0,8,1,13.226723392728571,6.860663671448287
1.5,0,7,16,12.652359748158593,7.090076835776092
1.0,0,7,90,13.017002861746503,8.425077902508432
2.75,0,9,12,13.513053199930338,8.80492526261806
2.0,0,7,12,12.676076274775909,7.447751280047908
1.0,0,6,71,12.367340793126296,9.472704636443673
1.0,0,7,58,12.526342907575106,8.517193191416238
2.0,0,8,11,13.242809530480196,8.411832675758411
1.75,0,6,57,12.479909311159902,9.071078304642676
1.75,0,7,50,12.456831363877356,9.798127036878302
2.5,0,10,24,13.493926933836812,12.294568753094998
2.25,0,7,36,12.611537753638338,8.930626469173578
2.0,0,8,17,12.70076888736628,8.975124239427704
1.0,0,6,56,12.141534124392603,9.035986984831405
1.0,0,7,115,12.89921982609012,8.536995818712418
1.5,0,7,61,13.151922179645874,8.536995818712418
2.0,1,9,63,14.15910026235435,9.826876450164288
1.0,0,7,57,12.367340793126296,9.035986984831405
2.5,0,8,3,13.413539339110365,8.506132244056813
1.0,0,6,84,12.54966234992025,9.510667161961042
2.0,0,7,87,13.404530269168,8.262558973010657
3.25,0,9,26,12.542187675503545,8.517193191416238
2.0,0,7,63,12.721885810807203,8.881836305004146
2.75,0,9,1,13.442996549995796,9.210340371976184
2.25,0,7,35,12.931444973384856,12.35148381830403
2.5,0,8,15,13.136167658380726,8.503297086224126
2.5,0,8,9,13.122363377404328,7.065613363597717
3.0,0,8,12,13.199324418540456,9.187583384853566
2.5,0,9,17,13.607255619143816,8.424858580213442
3.25,0,11,26,13.997832114758229,9.895556182209848
2.25,0,9,28,12.821258284620408,10.471808200149228
2.0,0,6,82,12.730801174465157,10.065266208098754
1.0,0,7,46,12.128111104060462,8.794824928014517
1.0,0,7,65,13.017002861746503,10.474890738187723
1.0,0,7,71,13.019222618484815,8.699514748210191
2.5,0,11,31,13.573438996764546,10.107529830547938
3.0,0,8,84,13.652991628466498,8.565983355585669
1.0,0,7,72,12.367340793126296,9.798127036878302
1.75,1,7,75,13.955272500339433,8.822911626354117
2.25,0,7,10,12.841325847671216,7.227662498728654
2.5,0,9,6,13.623744542342319,9.389657419749838
3.25,0,9,1,13.873307656690491,8.249313746260636
3.5,0,10,8,13.687677186454389,9.078407700715356
2.0,0,8,8,12.93313804429358,8.394121193826242
1.5,0,8,7,13.130728293735956,7.430707082545968
3.0,0,9,6,12.951575056424048,8.648747631156539
2.5,0,8,1,13.659054389205284,8.527143522269405
2.0,0,7,7,12.84792653170257,8.076515327552329
2.25,0,8,1,13.270783382522602,6.933423025730715
2.5,0,8,3,12.840000466430148,8.581669210600602
2.75,0,7,1,12.706544857216672,8.294049640102028
2.5,0,10,3,13.734083559268544,8.857088135314953
2.25,0,9,1,13.179688444023599,6.807934943699926
2.5,0,8,1,12.804881673714029,8.21932609390609
2.75,0,9,1,13.63512712180058,8.779557455883728
2.0,0,8,5,12.896716695872,10.35932886796936
2.25,0,8,2,12.733460357595142,9.158520623246385
2.5,0,9,8,12.947890935553772,8.699514748210191
2.5,0,8,5,13.108264453024827,8.35936910622267
2.5,0,9,8,13.38472764187182,8.411832675758411
2.5,0,8,2,13.030248088496522,8.557374981049069
2.25,0,8,5,12.959844447906553,6.904750769961838
2.5,0,8,6,12.759957758756611,7.815207062189088
4.0,0,9,1,13.855586674386608,8.886270902072013
2.5,0,8,7,12.608198852372823,7.140453043101158
3.75,0,9,3,14.049791853688939,9.123692565250511
1.0,0,7,2,11.951180395901384,8.7157161275482
2.5,0,8,9,12.674512552799726,8.509564164251746
2.5,0,8,10,12.520883385370206,7.830822995135316
2.5,0,7,6,12.969212197910155,8.411832675758411
1.75,0,8,1,12.49799571223921,7.549082710812286
2.5,0,7,1,12.821123140353697,9.018453210312527
5.0,0,7,10,13.081541382884074,9.801177933711559
3.5,0,8,8,12.994530005894443,8.4906438561827
3.25,0,10,1,13.640804727766358,8.333510708982942
3.25,0,8,8,13.190022025878143,7.151485463904735
1.5,0,8,7,12.577636201962656,7.150701457592526
2.5,0,8,8,12.821258284620408,7.491645473605133
2.0,0,7,8,12.911642346088676,6.478509642208569
2.75,0,8,2,13.121224729390656,8.70267641154777
2.5,0,7,8,12.524526376648708,8.260492856573185
2.25,0,7,8,12.676076274775909,6.738152494595957
2.5,0,7,8,12.959844447906553,8.395477432732141
3.5,0,10,2,14.187074114396758,7.695757990554761
2.0,0,9,8,12.736700896592344,8.646113971483077
2.5,0,9,7,12.6112043647371,7.6236419465115715
3.5,0,9,1,13.671582449157189,9.395906658935026
2.5,0,9,8,13.487006490992238,9.743201422602786
3.5,0,9,9,13.038981768465277,8.078688229229872
2.5,0,8,10,12.834681304952548,7.621684998724611
1.5,0,7,10,12.86405886099653,7.511524648390866
2.75,0,7,5,12.542544882151386,8.637462023807181
2.5,0,8,4,12.791077667470416,8.460622839927844
3.25,0,10,9,13.573438996764546,9.392245175273795
2.25,0,8,6,12.959844447906553,7.114769448366463
2.5,0,8,10,13.262125319779487,8.881836305004146
2.5,0,8,1,13.049792684569493,11.8818579770321
3.25,0,10,1,14.430696197054507,9.24329147211587
3.25,0,9,7,13.487006490992238,9.287394001418473
3.75,0,7,9,12.873902018105829,8.517193191416238
2.5,0,10,1,14.606238066863083,9.227885551191932
3.5,0,9,1,13.868757442850647,8.288785810426928
3.75,0,9,2,13.726679344257658,9.61447125707121
2.25,0,8,7,13.239257128875828,7.1808311990445555
1.75,0,7,8,12.762827201184564,7.0967213784947605
2.5,0,8,4,12.834681304952548,8.961879012677683
2.25,0,8,7,13.081437210791684,7.197435354096591
2.5,0,7,5,12.672946381766982,8.536995818712418
1.5,0,8,6,12.691580461311874,6.9726062513017535
2.75,0,8,2,13.13361385280218,8.998631198287637
2.5,0,7,5,12.736700896592344,8.328934041955529
2.5,0,7,3,12.429216196844383,8.756367559802975
2.5,0,8,1,12.764258840656002,8.432941638968646
2.5,0,7,7,12.580219070380911,6.762729506931879
3.25,0,8,2,13.480037821676145,7.764720544771477
2.75,0,8,1,13.4443744101797,9.039907859574642
2.5,0,8,7,12.959844447906553,7.141245122350491
3.0,0,8,1,13.395439297466748,7.155396301896734
3.5,0,7,8,12.793720411897448,8.624072553043334
2.75,0,7,1,12.675763725937609,8.360773272144936
3.75,0,9,5,13.184398768323781,7.6255950721324535
1.0,0,8,7,12.581078546153629,6.760414691083428
3.25,0,8,11,13.422467969854667,7.1929342212158
2.25,0,9,1,13.693342923990066,8.779557455883728
3.5,0,10,7,14.187074114396758,9.114930187171524
4.25,0,8,7,13.567049198665774,9.210340371976184
2.75,0,9,1,13.64109764523836,8.881836305004146
2.5,0,8,7,13.37700559577791,7.592870287844818
2.5,0,7,4,12.479909311159902,8.070906088787819
2.25,0,8,9,12.751299696013497,7.162397497355718
2.5,0,8,2,13.132313708257497,8.518392471991719
2.25,0,8,10,13.166380262821104,7.098375638590786
2.5,0,8,3,12.89921982609012,8.473868066677865
2.25,0,8,7,13.204864598916073,6.855408798609928
2.5,0,8,8,13.112313041550827,9.398892478520773
3.5,0,8,1,13.21766446625824,8.792853288640693
2.5,0,8,5,12.699411258888578,8.651724084373843
3.25,0,8,10,13.444446876573442,9.113278659133051
2.25,0,9,0,13.419500608626866,7.963807953231451
2.5,0,9,1,12.859530002921938,8.270269111436624
2.75,0,9,9,13.567049198665774,8.779557455883728
3.75,0,9,1,14.133964289082808,8.525558107747866
3.5,0,8,2,13.765235692170647,8.533263371593732
2.25,0,7,7,12.721736545936414,6.620073206530356
3.5,0,8,11,13.10011776845701,7.130098510125578
3.0,0,10,9,13.304684934198283,9.029417836095936
2.25,0,8,8,12.54966234992025,6.818924065275521
4.0,0,10,8,12.999065161059836,9.046055177668327
1.5,0,7,20,12.301382825334498,7.955074273262696
2.5,0,8,9,13.10011776845701,8.630164670075398
1.5,0,7,6,12.429216196844383,8.37539918579835
2.75,0,8,1,13.090375166537939,8.517193191416238
2.5,0,11,8,14.334304351379442,9.739320206322216
2.5,0,8,2,13.017002861746503,8.379539026117442
1.5,0,7,10,12.608198852372823,7.151485463904735
2.5,0,8,5,13.017002861746503,8.424419791263883
3.0,0,9,8,13.279367126213993,7.1592919047975645
2.25,0,8,1,13.399995114002609,7.426549072397305
1.5,0,7,10,12.616525295149378,7.195187320178709
3.75,0,10,3,13.764164630612687,9.018937706446035
2.5,0,9,6,13.541060554281211,8.658692753689937
2.75,0,8,1,12.779873068457553,8.294049640102028
2.75,0,9,1,13.6989205603549,8.887652690325586
2.5,0,8,7,13.353157587649061,7.592870287844818
2.5,0,9,3,13.521139497361697,8.536995818712418
1.5,0,7,8,12.847663339175718,7.193685818395112
2.5,0,8,6,12.721885810807203,7.037905963447182
4.5,0,9,9,13.603554196040628,8.752107198329362
2.5,0,8,3,13.253303916664924,8.682538124003075
3.5,0,10,14,13.491164501140902,9.133783249254028
2.5,0,8,6,12.54966234992025,7.844632644464681
3.25,0,8,9,13.25321618582309,8.261784679514752
2.0,0,7,6,12.86099861326992,9.181529290122063
2.25,0,8,6,12.948009990259552,6.980075940561763
3.25,0,12,9,14.626440774180603,8.146709052203319
3.5,0,9,9,14.001990124906893,8.582044163735853
3.0,0,7,3,12.584509081250419,8.40290404501411
2.25,0,8,1,13.37700559577791,6.930494765951626
2.0,0,7,7,12.626426366132089,6.848005274576363
3.5,0,8,4,13.101139740952702,8.649448770536708
4.0,0,11,9,14.274832338863149,9.311361486034912
1.0,0,7,3,12.873902018105829,7.596894438144544
3.5,0,8,2,13.610943392223,8.295548516225763
3.5,0,9,1,13.485616636703183,9.266531651625925
2.5,0,8,1,12.71050789427415,8.476371196895983
1.5,0,7,10,12.409013489526863,7.146772179452637
4.0,0,8,4,13.049792684569493,8.881836305004146
2.5,0,8,7,13.270783382522602,7.065613363597717
2.0,0,8,8,13.199324418540456,7.586803535162581
2.5,0,7,8,12.896716695872,7.1308988302963465
2.5,0,8,6,12.70076888736628,8.591929537530255
2.5,0,10,5,13.460263166016727,8.57810012631976
2.75,0,8,1,12.9190224533863,8.476371196895983
